token,gt,prob,correct,prob_bin
.,.,0.999971866607666,True,0.9–1.0
प,प,0.9999932050704956,True,0.9–1.0
श,श,0.9999902248382568,True,0.9–1.0
ु,ु,0.9999992847442627,True,0.9–1.0
पत,पत,0.9999771118164062,True,0.9–1.0
ि,ि,0.9999938011169434,True,0.9–1.0
क,क,0.9999953508377075,True,0.9–1.0
्,्,0.9999990463256836,True,0.9–1.0
ष,ष,0.9999966621398926,True,0.9–1.0
े,े,0.9999903440475464,True,0.9–1.0
त,त,0.9999933242797852,True,0.9–1.0
्,्,0.9999938011169434,True,0.9–1.0
र,र,0.9999874830245972,True,0.9–1.0
भन,भन,0.999984860420227,True,0.9–1.0
ि,ि,0.9999990463256836,True,0.9–1.0
न,न,0.9999980926513672,True,0.9–1.0
ा,ा,0.9999985694885254,True,0.9–1.0
म,म,0.9999951124191284,True,0.9–1.0
प,प,0.9999935626983643,True,0.9–1.0
्,्,0.999996542930603,True,0.9–1.0
र,र,0.9999990463256836,True,0.9–1.0
ख,ख,0.999988317489624,True,0.9–1.0
्,्,0.9999990463256836,True,0.9–1.0
य,य,0.9999967813491821,True,0.9–1.0
ा,ा,0.9999951124191284,True,0.9–1.0
त,त,0.9999935626983643,True,0.9–1.0
भय,भय,0.999991774559021,True,0.9–1.0
ा,ा,0.9999992847442627,True,0.9–1.0
�,�,0.9999939203262329,True,0.9–1.0
�,�,0.9999942779541016,True,0.9–1.0
�,�,0.9998084902763367,True,0.9–1.0
�,�,0.9999539852142334,True,0.9–1.0
.,.,0.9999990463256836,True,0.9–1.0
इन,इन,0.9997850060462952,True,0.9–1.0
ि,ि,0.999998927116394,True,0.9–1.0
प,प,0.9999992847442627,True,0.9–1.0
श,श,0.9999504089355469,True,0.9–1.0
ु,ु,0.9999995231628418,True,0.9–1.0
पत,पत,0.9999723434448242,True,0.9–1.0
ि,ि,0.999996542930603,True,0.9–1.0
व,व,0.9999980926513672,True,0.9–1.0
ि,ि,0.9999991655349731,True,0.9–1.0
र,र,0.9999995231628418,True,0.9–1.0
ा,ा,0.9999992847442627,True,0.9–1.0
ज,ज,0.9999892711639404,True,0.9–1.0
म,म,0.9999992847442627,True,0.9–1.0
ा,ा,0.9999996423721313,True,0.9–1.0
न,न,0.9999992847442627,True,0.9–1.0
भय,भय,0.999995231628418,True,0.9–1.0
ा,ा,0.9999991655349731,True,0.9–1.0
क,क,0.9999980926513672,True,0.9–1.0
ो,ो,0.9999982118606567,True,0.9–1.0
.,.,0.9999983310699463,True,0.9–1.0
त,त,0.9999992847442627,True,0.9–1.0
्,्,0.9999984502792358,True,0.9–1.0
य,य,0.9999972581863403,True,0.9–1.0
ो,ो,0.9999940395355225,True,0.9–1.0
व,व,0.999985933303833,True,0.9–1.0
नक,नक,0.9999139308929443,True,0.9–1.0
ो,ो,0.9999940395355225,True,0.9–1.0
न,न,0.9999990463256836,True,0.9–1.0
ा,ा,0.9999992847442627,True,0.9–1.0
म,म,0.9999964237213135,True,0.9–1.0
.,.,0.9996967315673828,True,0.9–1.0
उ,उ,0.9999182224273682,True,0.9–1.0
व,व,0.999976396560669,True,0.9–1.0
ं,,0.48638150095939636,False,0.4–0.5
श,श,3.299645356946712e-08,True,0.0–0.1
ा,ा,1.8449485272853394e-09,True,0.0–0.1
क,,0.6470323204994202,False,0.6–0.7
ू,ू,0.8783603310585022,True,0.8–0.9
प,प,0.9996916055679321,True,0.9–1.0
ध,ध,0.9998809099197388,True,0.9–1.0
ा,ा,0.9999773502349854,True,0.9–1.0
रण,रण,0.9999055862426758,True,0.9–1.0
ा,ा,0.9999315738677979,True,0.9–1.0
गर,गर,0.9999866485595703,True,0.9–1.0
्,्,0.999972939491272,True,0.9–1.0
न,न,0.999985933303833,True,0.9–1.0
्,्,0.9999943971633911,True,0.9–1.0
य,य,0.9999984502792358,True,0.9–1.0
ा,ा,0.9999957084655762,True,0.9–1.0
क,क,0.9999957084655762,True,0.9–1.0
ो,ो,0.9999972581863403,True,0.9–1.0
.,.,0.9999877214431763,True,0.9–1.0
ज,ज,0.9999979734420776,True,0.9–1.0
ो,ो,0.9999884366989136,True,0.9–1.0
ई,ई,0.999994158744812,True,0.9–1.0
प,प,0.9999078512191772,True,0.9–1.0
ो,ो,0.9999939203262329,True,0.9–1.0
इ,इ,0.999893069267273,True,0.9–1.0
क,क,0.99998939037323,True,0.9–1.0
ा,ा,0.9999995231628418,True,0.9–1.0
फ,,0.948677659034729,False,0.9–1.0
ु,ु,0.9999960660934448,True,0.9–1.0
र,र,0.9999991655349731,True,0.9–1.0
ा,ा,0.9999990463256836,True,0.9–1.0
गर,गर,0.9999860525131226,True,0.9–1.0
्,्,0.9999550580978394,True,0.9–1.0
य,य,0.9999792575836182,True,0.9–1.0
ा,ा,0.9999979734420776,True,0.9–1.0
क,क,0.999901294708252,True,0.9–1.0
ो,ो,0.9999980926513672,True,0.9–1.0
स,स,0.9999957084655762,True,0.9–1.0
ु,ु,0.9999580383300781,True,0.9–1.0
न,न,0.9999995231628418,True,0.9–1.0
ि,ि,0.9999886751174927,True,0.9–1.0
.,.,0.9999991655349731,True,0.9–1.0
ध,ध,0.9999986886978149,True,0.9–1.0
ं,ं,0.9999929666519165,True,0.9–1.0
न,न,0.9999994039535522,True,0.9–1.0
्,्,0.9999958276748657,True,0.9–1.0
य,य,0.99998939037323,True,0.9–1.0
ग,ग,0.9999492168426514,True,0.9–1.0
ु,ु,0.9999344348907471,True,0.9–1.0
र,र,0.9999995231628418,True,0.9–1.0
ू,ू,0.9999992847442627,True,0.9–1.0
ए,ए,0.9999197721481323,True,0.9–1.0
ह,ह,0.9986108541488647,True,0.9–1.0
ी,ी,0.9999966621398926,True,0.9–1.0
ह,ह,0.9999945163726807,True,0.9–1.0
ो,ो,0.9999887943267822,True,0.9–1.0
भन,भन,0.9999967813491821,True,0.9–1.0
्,्,0.999995231628418,True,0.9–1.0
क,,0.9999666213989258,False,0.9–1.0
्,,0.9998964071273804,False,0.9–1.0
ष,,0.999980092048645,False,0.9–1.0
ा,ा,0.9998525381088257,True,0.9–1.0
न,न,0.9999880790710449,True,0.9–1.0
ी,ी,0.9999988079071045,True,0.9–1.0
.,.,0.9999977350234985,True,0.9–1.0
उन,उन,0.9999963045120239,True,0.9–1.0
्,्,0.9999018907546997,True,0.9–1.0
क,क,0.9738315343856812,True,0.9–1.0
ा,ा,0.9996912479400635,True,0.9–1.0
क,क,0.9725603461265564,True,0.9–1.0
ो,ो,0.9999923706054688,True,0.9–1.0
ठ,ठ,0.9999982118606567,True,0.9–1.0
ा,ा,0.9999617338180542,True,0.9–1.0
क,क,0.999995231628418,True,0.9–1.0
ो,ो,0.9999979734420776,True,0.9–1.0
ढ,ढ,0.999997615814209,True,0.9–1.0
ो,ो,0.9834558367729187,True,0.9–1.0
अ,अ,0.9999978542327881,True,0.9–1.0
र,र,0.9999995231628418,True,0.9–1.0
्,्,0.9999929666519165,True,0.9–1.0
ज,ज,0.9999964237213135,True,0.9–1.0
ि,ि,0.9999984502792358,True,0.9–1.0
व,व,0.9999967813491821,True,0.9–1.0
ा,ा,0.9999980926513672,True,0.9–1.0
लक,लक,0.9999678134918213,True,0.9–1.0
छ,छ,0.9998741149902344,True,0.9–1.0
ु,ु,0.9999966621398926,True,0.9–1.0
.,.,0.9999419450759888,True,0.9–1.0
ल,ल,0.9999065399169922,True,0.9–1.0
े,े,0.9999983310699463,True,0.9–1.0
ख,ख,0.9995114803314209,True,0.9–1.0
क,क,0.9999674558639526,True,0.9–1.0
ो,ो,0.9999945163726807,True,0.9–1.0
न,न,0.9500997066497803,True,0.9–1.0
्,्,0.9999866485595703,True,0.9–1.0
य,य,0.9999682903289795,True,0.9–1.0
ू,ू,0.9999923706054688,True,0.9–1.0
न,न,0.999998927116394,True,0.9–1.0
ा,ा,0.9999991655349731,True,0.9–1.0
ध,ध,0.9999966621398926,True,0.9–1.0
ि,ि,0.9999977350234985,True,0.9–1.0
क,क,0.9999942779541016,True,0.9–1.0
क,क,0.988239049911499,True,0.9–1.0
्,्,0.9999972581863403,True,0.9–1.0
ष,ष,0.999985933303833,True,0.9–1.0
म,म,0.9999980926513672,True,0.9–1.0
ा,ा,0.9999990463256836,True,0.9–1.0
भय,भय,0.9999784231185913,True,0.9–1.0
ा,ा,0.9999979734420776,True,0.9–1.0
ज,ज,0.9999973773956299,True,0.9–1.0
ा,ा,0.999998927116394,True,0.9–1.0
ल,ल,0.9999973773956299,True,0.9–1.0
ा,ा,0.9999996423721313,True,0.9–1.0
.,.,0.999996542930603,True,0.9–1.0
क,क,0.9999994039535522,True,0.9–1.0
िं,िं,0.9999703168869019,True,0.9–1.0
व,व,0.9842907190322876,True,0.9–1.0
ह,ह,0.9999984502792358,True,0.9–1.0
ु,ु,0.9999963045120239,True,0.9–1.0
व,व,0.8089223504066467,True,0.8–0.9
ि,ि,0.9999988079071045,True,0.9–1.0
ज,ज,0.9999918937683105,True,0.9–1.0
्,्,0.9999538660049438,True,0.9–1.0
ञ,ञ,0.9999806880950928,True,0.9–1.0
े,े,0.9999964237213135,True,0.9–1.0
ष,ष,0.999998927116394,True,0.9–1.0
ु,ु,0.9999985694885254,True,0.9–1.0
इ,इ,0.9999862909317017,True,0.9–1.0
त,त,0.999996542930603,True,0.9–1.0
ि,ि,0.9999983310699463,True,0.9–1.0
स,स,0.999992847442627,True,0.9–1.0
ं,ं,0.9999997615814209,True,0.9–1.0
वत,वत,0.9995026588439941,True,0.9–1.0
्,्,0.9999798536300659,True,0.9–1.0
त,त,0.9999961853027344,True,0.9–1.0
ा,ा,0.9999988079071045,True,0.9–1.0
ह,ह,0.9999909400939941,True,0.9–1.0
ां,ां,0.895683765411377,True,0.8–0.9
व,व,0.9999978542327881,True,0.9–1.0
ा,ा,0.9999988079071045,True,0.9–1.0
ट,ट,0.9999970197677612,True,0.9–1.0
फ,फ,0.9999769926071167,True,0.9–1.0
र,र,0.999998927116394,True,0.9–1.0
्,्,0.9999927282333374,True,0.9–1.0
क,क,0.9999940395355225,True,0.9–1.0
ी,ी,0.999994158744812,True,0.9–1.0
ज,ज,0.999996542930603,True,0.9–1.0
ा,ा,0.999994158744812,True,0.9–1.0
द,द,0.9999992847442627,True,0.9–1.0
ा,ा,0.9999986886978149,True,0.9–1.0
.,.,0.9999983310699463,True,0.9–1.0
ग,ग,0.9999902248382568,True,0.9–1.0
ौ,ौ,0.999934196472168,True,0.9–1.0
ड,ड,0.9999662637710571,True,0.9–1.0
द,द,0.9980512857437134,True,0.9–1.0
े,े,0.9999979734420776,True,0.9–1.0
श,श,0.9999978542327881,True,0.9–1.0
म,म,0.9999958276748657,True,0.9–1.0
ा,ा,0.9999996423721313,True,0.9–1.0
ग,ग,0.999997615814209,True,0.9–1.0
ै,ै,0.9999951124191284,True,0.9–1.0
.,.,0.999992847442627,True,0.9–1.0
त,त,0.9999972581863403,True,0.9–1.0
ा,ा,0.999998927116394,True,0.9–1.0
ह,ह,0.999996542930603,True,0.9–1.0
ा,ा,0.999997615814209,True,0.9–1.0
क,क,0.999996542930603,True,0.9–1.0
ो,ो,0.9999972581863403,True,0.9–1.0
र,र,0.9999995231628418,True,0.9–1.0
ा,ा,0.9999978542327881,True,0.9–1.0
ज,ज,0.9999984502792358,True,0.9–1.0
ा,ा,0.9999991655349731,True,0.9–1.0
प,प,0.9999958276748657,True,0.9–1.0
्,्,0.9999988079071045,True,0.9–1.0
र,र,0.9999969005584717,True,0.9–1.0
च,च,0.9999951124191284,True,0.9–1.0
ण,ण,0.9999057054519653,True,0.9–1.0
्,्,0.9999988079071045,True,0.9–1.0
ड,ड,0.9999908208847046,True,0.9–1.0
द,द,0.9999955892562866,True,0.9–1.0
े,े,0.9999979734420776,True,0.9–1.0
व,व,0.9999958276748657,True,0.9–1.0
वर,वर,0.9999463558197021,True,0.9–1.0
्,्,0.9999983310699463,True,0.9–1.0
म,म,0.9999932050704956,True,0.9–1.0
्,्,0.9999544620513916,True,0.9–1.0
मन,मन,0.999868631362915,True,0.9–1.0
्,्,0.9999896287918091,True,0.9–1.0
ल,ल,0.9254976511001587,True,0.9–1.0
े,े,0.9999985694885254,True,0.9–1.0
.,.,0.9999983310699463,True,0.9–1.0
व,व,0.999994158744812,True,0.9–1.0
ु,ु,0.9999978542327881,True,0.9–1.0
द,द,0.999997615814209,True,0.9–1.0
्,्,0.9999992847442627,True,0.9–1.0
ध,ध,0.9999984502792358,True,0.9–1.0
प,प,0.9999960660934448,True,0.9–1.0
्,्,0.9999967813491821,True,0.9–1.0
र,र,0.9999994039535522,True,0.9–1.0
ा,ा,0.9999992847442627,True,0.9–1.0
प,प,0.9999794960021973,True,0.9–1.0
्,्,0.9999986886978149,True,0.9–1.0
त,त,0.9999921321868896,True,0.9–1.0
भय,भय,0.9999948740005493,True,0.9–1.0
ो,ो,0.9999951124191284,True,0.9–1.0
भन,भन,0.9999842643737793,True,0.9–1.0
ि,ि,0.999998927116394,True,0.9–1.0
.,.,0.9999961853027344,True,0.9–1.0
अन,अन,0.9998687505722046,True,0.9–1.0
े,े,0.999994158744812,True,0.9–1.0
क,क,0.9999688863754272,True,0.9–1.0
स,स,0.9999231100082397,True,0.9–1.0
त,त,0.9997174143791199,True,0.9–1.0
्,्,0.9999988079071045,True,0.9–1.0
क,क,0.9999966621398926,True,0.9–1.0
ा,ा,0.9999988079071045,True,0.9–1.0
स,स,0.9999970197677612,True,0.9–1.0
हर,हर,0.9996719360351562,True,0.9–1.0
ि,ि,0.9999977350234985,True,0.9–1.0
.,.,0.9999957084655762,True,0.9–1.0
थ,थ,0.9999948740005493,True,0.9–1.0
ा,ा,0.9999986886978149,True,0.9–1.0
म,म,0.9999971389770508,True,0.9–1.0
ि,ि,0.9999984502792358,True,0.9–1.0
.,.,0.9999817609786987,True,0.9–1.0
ह,ह,0.9999986886978149,True,0.9–1.0
ा,ा,0.9999984502792358,True,0.9–1.0
य,य,0.9999889135360718,True,0.9–1.0
ु,ु,0.9999970197677612,True,0.9–1.0
.,.,0.999984860420227,True,0.9–1.0
स,स,0.9999970197677612,True,0.9–1.0
ु,ु,0.9999980926513672,True,0.9–1.0
न,न,0.9999982118606567,True,0.9–1.0
ु,ु,0.9999939203262329,True,0.9–1.0
व,व,0.999997615814209,True,0.9–1.0
़,़,0.999972939491272,True,0.9–1.0
ा,ा,0.9999990463256836,True,0.9–1.0
र,र,0.9999995231628418,True,0.9–1.0
.,.,0.999997615814209,True,0.9–1.0
च,च,0.999997615814209,True,0.9–1.0
े,े,0.9999967813491821,True,0.9–1.0
व,,0.9881026148796082,False,0.9–1.0
ां,ां,0.999992847442627,True,0.9–1.0
ग,ग,0.9999966621398926,True,0.9–1.0
.,.,0.9999676942825317,True,0.9–1.0
ए,ए,0.9999967813491821,True,0.9–1.0
त,त,0.9999983310699463,True,0.9–1.0
ि,ि,0.9999282360076904,True,0.9–1.0
ज,ज,0.9999977350234985,True,0.9–1.0
ा,ा,0.9999970197677612,True,0.9–1.0
तक,तक,0.9999872446060181,True,0.9–1.0
ा,ा,0.9999988079071045,True,0.9–1.0
.,.,0.9999982118606567,True,0.9–1.0
घ,घ,0.9999880790710449,True,0.9–1.0
रह,रह,0.9999948740005493,True,0.9–1.0
ि,ि,0.9999982118606567,True,0.9–1.0
एक,एक,0.9999901056289673,True,0.9–1.0
्,्,0.9912567138671875,True,0.9–1.0
एक,एक,0.9141755104064941,True,0.9–1.0
उ,उ,0.9999681711196899,True,0.9–1.0
प,प,0.9999948740005493,True,0.9–1.0
्,्,0.9999990463256836,True,0.9–1.0
र,र,0.9999996423721313,True,0.9–1.0
ां,ां,0.9999123811721802,True,0.9–1.0
त,त,0.999987006187439,True,0.9–1.0
।,।,0.9998239874839783,True,0.9–1.0
गर,गर,0.9999978542327881,True,0.9–1.0
ी,ी,0.9999990463256836,True,0.9–1.0
ब,ब,0.9997158646583557,True,0.9–1.0
पर,पर,0.9999814033508301,True,0.9–1.0
्,्,0.999998927116394,True,0.9–1.0
व,व,0.9993242025375366,True,0.9–1.0
रम,रम,0.9999817609786987,True,0.9–1.0
े,े,0.9999971389770508,True,0.9–1.0
र,र,0.9999994039535522,True,0.9–1.0
े,े,0.9999896287918091,True,0.9–1.0
।,।,0.9999853372573853,True,0.9–1.0
अ,अ,0.9997501969337463,True,0.9–1.0
र,र,0.9999991655349731,True,0.9–1.0
्,्,0.9999980926513672,True,0.9–1.0
स,स,0.9999978542327881,True,0.9–1.0
ा,ा,0.9999991655349731,True,0.9–1.0
ब,,0.9993621706962585,False,0.9–1.0
ह,ह,0.9999984502792358,True,0.9–1.0
ो,ो,0.9999954700469971,True,0.9–1.0
त,त,0.9999957084655762,True,0.9–1.0
द,द,0.9999984502792358,True,0.9–1.0
ि,ि,0.9999991655349731,True,0.9–1.0
नक,नक,0.9995294809341431,True,0.9–1.0
ा,ा,0.9999994039535522,True,0.9–1.0
।,।,0.9999849796295166,True,0.9–1.0
ग,ग,0.9999979734420776,True,0.9–1.0
ु,ु,0.9999221563339233,True,0.9–1.0
ज,ज,0.9999985694885254,True,0.9–1.0
र,र,0.9999912977218628,True,0.9–1.0
ा,ा,0.9999995231628418,True,0.9–1.0
ह,ह,0.9999978542327881,True,0.9–1.0
ै,ै,0.9999970197677612,True,0.9–1.0
।,।,0.9999847412109375,True,0.9–1.0
व,,0.9953124523162842,False,0.9–1.0
श,,0.9451642632484436,False,0.9–1.0
्,्,0.9999988079071045,True,0.9–1.0
ण,,0.4823707044124603,False,0.4–0.5
ु,ु,0.9999867677688599,True,0.9–1.0
.,,0.999987006187439,False,0.9–1.0
ज,ज,0.9999974966049194,True,0.9–1.0
ो,ो,0.9999926090240479,True,0.9–1.0
आ,आ,0.9999659061431885,True,0.9–1.0
ज,ज,0.9999938011169434,True,0.9–1.0
्,्,0.9999969005584717,True,0.9–1.0
ञ,ञ,0.9999942779541016,True,0.9–1.0
ा,ा,0.9999990463256836,True,0.9–1.0
आ,आ,0.9999754428863525,True,0.9–1.0
उ,उ,0.9911420345306396,True,0.9–1.0
छ,छ,0.999980092048645,True,0.9–1.0
स,स,0.9999793767929077,True,0.9–1.0
ो,ो,0.9999959468841553,True,0.9–1.0
र,,0.9999916553497314,False,0.9–1.0
ा,,0.9998958110809326,False,0.9–1.0
र,,0.9763570427894592,False,0.9–1.0
ू,ू,0.902585506439209,True,0.9–1.0
ल,ल,0.9999270439147949,True,0.9–1.0
ा,ा,0.9999996423721313,True,0.9–1.0
ज,ज,0.9999984502792358,True,0.9–1.0
ा,ा,0.9999765157699585,True,0.9–1.0
न,न,0.9999980926513672,True,0.9–1.0
ा,ा,0.999998927116394,True,0.9–1.0
ज,ज,0.9999933242797852,True,0.9–1.0
ा,ा,0.9999986886978149,True,0.9–1.0
नम,नम,0.9999735355377197,True,0.9–1.0
ा,ा,0.9999992847442627,True,0.9–1.0
फ,फ,0.9999964237213135,True,0.9–1.0
्,,0.9058615565299988,False,0.9–1.0
व,व,0.999988317489624,True,0.9–1.0
िं,िं,0.9999780654907227,True,0.9–1.0
त,त,0.9999877214431763,True,0.9–1.0
ि,ि,0.9999973773956299,True,0.9–1.0
.,.,0.9999291896820068,True,0.9–1.0
ई,ई,0.9999963045120239,True,0.9–1.0
त,त,0.9999887943267822,True,0.9–1.0
ि,ि,0.9999988079071045,True,0.9–1.0
सम,सम,0.9999915361404419,True,0.9–1.0
्,्,0.9999982118606567,True,0.9–1.0
वत,वत,0.9999948740005493,True,0.9–1.0
्,्,0.9956867098808289,True,0.9–1.0
�,�,0.9999784231185913,True,0.9–1.0
��,��,0.9999674558639526,True,0.9–1.0
�,�,0.9999227523803711,True,0.9–1.0
�,�,0.9999945163726807,True,0.9–1.0
�,�,0.999976634979248,True,0.9–1.0
�,�,0.9999268054962158,True,0.9–1.0
�,�,0.9998983144760132,True,0.9–1.0
स,स,0.9999970197677612,True,0.9–1.0
ा,ा,0.9999985694885254,True,0.9–1.0
र,,0.9992832541465759,False,0.9–1.0
्,,0.999998927116394,False,0.9–1.0
ल,,0.9999020099639893,False,0.9–1.0
ा,,0.999998927116394,False,0.9–1.0
म,,0.9876173138618469,False,0.9–1.0
ड,,0.9844026565551758,False,0.9–1.0
ो,ो,0.9999847412109375,True,0.9–1.0
ड,ड,0.99998939037323,True,0.9–1.0
ा,ा,0.9964330196380615,True,0.9–1.0
ड,ड,0.9999313354492188,True,0.9–1.0
ो,ो,0.9999929666519165,True,0.9–1.0
स,स,0.9999889135360718,True,0.9–1.0
ा,ा,0.9999984502792358,True,0.9–1.0
ध,ध,0.9999960660934448,True,0.9–1.0
ल,ल,0.9999963045120239,True,0.9–1.0
ु,ु,0.9999988079071045,True,0.9–1.0
ह,ह,0.9965896606445312,True,0.9–1.0
ु,ु,0.999991774559021,True,0.9–1.0
क,क,0.9999973773956299,True,0.9–1.0
ि,ि,0.9999985694885254,True,0.9–1.0
ल,ल,0.9999960660934448,True,0.9–1.0
प,प,0.9999942779541016,True,0.9–1.0
श,श,0.999931812286377,True,0.9–1.0
्,्,0.9999959468841553,True,0.9–1.0
च,च,0.9998986721038818,True,0.9–1.0
ि,ि,0.9999903440475464,True,0.9–1.0
म,म,0.9999895095825195,True,0.9–1.0
व,व,0.9999895095825195,True,0.9–1.0
ा,ा,0.9999974966049194,True,0.9–1.0
ट,ट,0.999983549118042,True,0.9–1.0
ो,ो,0.9999103546142578,True,0.9–1.0
स,स,0.9997578263282776,True,0.9–1.0
ा,ा,0.9997212290763855,True,0.9–1.0
घ,,0.9560588002204895,False,0.9–1.0
ल,ल,0.9257338047027588,True,0.9–1.0
ु,ु,0.9999926090240479,True,0.9–1.0
ह,ह,0.4936900734901428,True,0.4–0.5
्,,0.9819540977478027,False,0.9–1.0
र,,0.9826207756996155,False,0.9–1.0
ा,,0.9945238828659058,False,0.9–1.0
क,क,0.9999217987060547,True,0.9–1.0
ि,ि,0.9999959468841553,True,0.9–1.0
प,,0.553719162940979,False,0.5–0.6
ा,,0.9997020363807678,False,0.9–1.0
उ,उ,0.9996204376220703,True,0.9–1.0
त,त,0.9993510842323303,True,0.9–1.0
्,्,0.999998927116394,True,0.9–1.0
त,,0.9990702271461487,False,0.9–1.0
ौं,,0.27918773889541626,False,0.2–0.3
कर,कर,0.997916042804718,True,0.9–1.0
व,,0.9528258442878723,False,0.9–1.0
े,े,0.9999537467956543,True,0.9–1.0
तक,तक,0.9853319525718689,True,0.9–1.0
ो,ो,0.9999946355819702,True,0.9–1.0
आ,आ,0.9982445240020752,True,0.9–1.0
ल,ल,0.999122679233551,True,0.9–1.0
ी,ी,0.9251137971878052,True,0.9–1.0
स,स,0.9999924898147583,True,0.9–1.0
ा,ा,0.9999995231628418,True,0.9–1.0
थ,,0.9948645234107971,False,0.9–1.0
ल,ल,0.9999871253967285,True,0.9–1.0
ु,ु,0.9999988079071045,True,0.9–1.0
ह,ह,0.9979444146156311,True,0.9–1.0
ु,ु,0.9999879598617554,True,0.9–1.0
क,क,0.9982008934020996,True,0.9–1.0
ि,ि,0.9999978542327881,True,0.9–1.0
ल,ल,0.9999905824661255,True,0.9–1.0
.,.,0.9999992847442627,True,0.9–1.0
य,य,0.9999955892562866,True,0.9–1.0
े,े,0.999995231628418,True,0.9–1.0
त,त,0.9992647767066956,True,0.9–1.0
ी,ी,0.9995566010475159,True,0.9–1.0
क,क,0.9999922513961792,True,0.9–1.0
ि,ि,0.9992150068283081,True,0.9–1.0
श,,0.8212878704071045,False,0.8–0.9
्,्,0.9999978542327881,True,0.9–1.0
र,,0.9974029660224915,False,0.9–1.0
ा,ा,0.9999179840087891,True,0.9–1.0
भ,भ,0.9999972581863403,True,0.9–1.0
ि,ि,0.9999966621398926,True,0.9–1.0
र,,0.680317759513855,False,0.6–0.7
्,,0.9999973773956299,False,0.9–1.0
त,त,0.9999752044677734,True,0.9–1.0
्,्,0.9999980926513672,True,0.9–1.0
रक,रक,0.9999113082885742,True,0.9–1.0
ो,ो,0.999994158744812,True,0.9–1.0
व,व,0.9985419511795044,True,0.9–1.0
ा,ा,0.9999098777770996,True,0.9–1.0
झ,झ,0.9998371601104736,True,0.9–1.0
ो,ो,0.9997770190238953,True,0.9–1.0
व,व,0.9999555349349976,True,0.9–1.0
गर,गर,0.9999759197235107,True,0.9–1.0
र,र,0.9999963045120239,True,0.9–1.0
्,्,0.9999978542327881,True,0.9–1.0
द,द,0.9999963045120239,True,0.9–1.0
ा,ा,0.9999862909317017,True,0.9–1.0
भय,भय,0.9999881982803345,True,0.9–1.0
ा,ा,0.9999986886978149,True,0.9–1.0
.,.,0.9999783039093018,True,0.9–1.0
ह,ह,0.9999969005584717,True,0.9–1.0
े,े,0.9999940395355225,True,0.9–1.0
स,स,0.9999972581863403,True,0.9–1.0
िं,िं,0.9999860525131226,True,0.9–1.0
ह,ह,0.9999963045120239,True,0.9–1.0
ल,ल,0.9999939203262329,True,0.9–1.0
स,स,0.9999876022338867,True,0.9–1.0
ा,ा,0.9999995231628418,True,0.9–1.0
र,र,0.9999961853027344,True,0.9–1.0
्,्,0.9999982118606567,True,0.9–1.0
थ,थ,0.9999978542327881,True,0.9–1.0
व,व,0.9999949932098389,True,0.9–1.0
ा,ा,0.9999979734420776,True,0.9–1.0
ह,ह,0.9999951124191284,True,0.9–1.0
.,.,0.999843955039978,True,0.9–1.0
त,त,0.999997615814209,True,0.9–1.0
ि,ि,0.9999990463256836,True,0.9–1.0
म,म,0.9999973773956299,True,0.9–1.0
ि,ि,0.9999979734420776,True,0.9–1.0
इ,इ,0.98883455991745,True,0.9–1.0
ह,ह,0.9999946355819702,True,0.9–1.0
ा,ा,0.999997615814209,True,0.9–1.0
क,क,0.9999970197677612,True,0.9–1.0
्,्,0.999998927116394,True,0.9–1.0
य,य,0.9999986886978149,True,0.9–1.0
ा,ा,0.9999980926513672,True,0.9–1.0
न,न,0.999954342842102,True,0.9–1.0
वस,वस,0.999894380569458,True,0.9–1.0
्,्,0.9999927282333374,True,0.9–1.0
य,य,0.9936724901199341,True,0.9–1.0
ौ,ौ,0.9992709755897522,True,0.9–1.0
.,.,0.9999991655349731,True,0.9–1.0
त,त,0.9999985694885254,True,0.9–1.0
्,्,0.9999972581863403,True,0.9–1.0
य,य,0.9999973773956299,True,0.9–1.0
ो,ो,0.9999902248382568,True,0.9–1.0
स,स,0.9999988079071045,True,0.9–1.0
ु,ु,0.9999991655349731,True,0.9–1.0
ं,ं,0.9999992847442627,True,0.9–1.0
दर,दर,0.9999582767486572,True,0.9–1.0
ी,ी,0.9999986886978149,True,0.9–1.0
क,क,0.9999972581863403,True,0.9–1.0
ा,ा,0.9999994039535522,True,0.9–1.0
म,म,0.9999911785125732,True,0.9–1.0
ो,ो,0.9999960660934448,True,0.9–1.0
ह,ह,0.9999865293502808,True,0.9–1.0
म,म,0.9999953508377075,True,0.9–1.0
ा,ा,0.9999995231628418,True,0.9–1.0
पर,पर,0.9999271631240845,True,0.9–1.0
ि,ि,0.9999614953994751,True,0.9–1.0
रह,रह,0.9999938011169434,True,0.9–1.0
्,्,0.9999967813491821,True,0.9–1.0
य,य,0.9999984502792358,True,0.9–1.0
ौ,ौ,0.9997469782829285,True,0.9–1.0
.,.,0.9999988079071045,True,0.9–1.0
त,त,0.9999984502792358,True,0.9–1.0
ि,ि,0.9999988079071045,True,0.9–1.0
स,स,0.9999145269393921,True,0.9–1.0
ु,ु,0.999996542930603,True,0.9–1.0
ं,ं,0.9999980926513672,True,0.9–1.0
दर,दर,0.9999418258666992,True,0.9–1.0
ी,ी,0.9999979734420776,True,0.9–1.0
स,स,0.9999393224716187,True,0.9–1.0
्,्,0.9999959468841553,True,0.9–1.0
त,त,0.9876707792282104,True,0.9–1.0
्,्,0.9999595880508423,True,0.9–1.0
