page,image_path,ground_truth,prediction,raw_cer,fuzzy_corrected,fuzzy_cer,best_correction,best_cer
DNA_2_00000095_result,data/oldNepaliDataset_new/images/DNA_2_00000095_result/eSc_line_5e08587e.png,चारभलोछ.उप्रान्त.डि,पारभलोच.उप्रांन्त.डि,0.1578947305679321,पारभलोच.उप्रांन्त.डि,0.15789473056793213,पारभलोच.उप्रांन्त.डि,0.15789473056793213
DNA_1_00000285,data/oldNepaliDataset_new/images/DNA_1_00000285/eSc_line_e8a777cc.png,केचरणोमेंगुजरीहोगी।बादमुलाहेजेअर्जी,केचरणेमेगुजरीहोगीबादमुलाहेजेअर्जी,0.0857142880558967,केचरणेमेगुजरीहोगीबादमुलाहेजेअर्जी,0.08571428805589676,केचरणेमेगुजरीहोगीबादमुलाहेजेअर्जी,0.08571428805589676
DNA_2_00000293_result,data/oldNepaliDataset_new/images/DNA_2_00000293_result/eSc_line_0ee6df19.png,उसरोजसे।अंगरेजीसर्कारसे।हुकुमकाउम्मैदवारथा।बाद2महा,उसरोजसे।अंगरेजीसर्कारसे।हुकुनकाउम्मैदवारथा।बाद2महा,0.0199999995529651,उसरोजसे।अंगरेजीसर्कारसे।हुकुनकाउम्मैदवारथा।बाद2महा,0.019999999552965164,उसरोजसे।अंगरेजीसर्कारसे।हुकुनकाउम्मैदवारथा।बाद2महा,0.019999999552965164
DNA_2_00000126_result,data/oldNepaliDataset_new/images/DNA_2_00000126_result/eSc_line_45d19411.png,अल्मोडावाटसुव्वाचतुर्भूजमल्ललेपठायाकोषवरकोफर्द्द,अल्मोडावाटसुष्चाचतुभूजमल्रलेपठायाकाषवरकोफई,0.2291666716337204,अल्मोडावाटसुष्वाचतुभूजमल्रलेपठायाकाषवरकोफई,0.2083333283662796,अल्मोडावाटसुष्वाचतुभूजमल्रलेपठायाकाषवरकोफई,0.2083333283662796
DNA_2_00000365_result,data/oldNepaliDataset_new/images/DNA_2_00000365_result/eSc_line_5ce9c051.png,नं.178,नं.18,0.1666666716337204,नं.18,0.1666666716337204,नं.18,0.1666666716337204
DNA_1_00000054,data/oldNepaliDataset_new/images/DNA_1_00000054/eSc_line_da51d5ac.png,दकोमूल्षमारि.येसैहातिलेपावलाभन्न्याचित्तमालागिरहेछ.पछि.कसोठहर्छ.,दकोमूल्षमारि.येसैहातिलेपावलाभन्न्याचित्तमालागिरहेछ.पछिकसोठहर्छ.,0.015625,दकोमूल्षमारि.येसैहातिलेपावलाभन्न्याचित्तमालागिरहेछ.पछिकसोठहर्छ.,0.015625,दकोमूल्षमारि.येसैहातिलेपावलाभन्न्याचित्तमालागिरहेछ.पछिकसोठहर्छ.,0.015625
DNA_1_00000137,data/oldNepaliDataset_new/images/DNA_1_00000137/eSc_line_aa305f36.png,तिफागुणशुदि5रोज7मोकामअम्वरसहरआलुवालेकेकटरे.शुभम्,तिफागुणश्रदि5रोजु7मोकोमअम्वरसहरआलुवालेकेकदरेशुभम्,0.125,तिफागुणश्रदि5रोजु7मोकोमअम्वरसहरआलुवालेकेकदरेशुभम्,0.125,तिफागुणश्रदि5रोजु7मोकोमअम्वरसहरआलुवालेकेकदरेशुभम्,0.125
DNA_1_00000316,data/oldNepaliDataset_new/images/DNA_1_00000316/eSc_line_4b12ce5f.png,स्वस्तिश्रीसर्वोपमायोग्यत्यादिसकलगुणगरिष्ठराजाभारोद्धरणसामर्थश्रीश्रीश्री,स्वस्तिश्रीसर्वोपमायोग्यत्वादिसकलगुणगरिष्टराजभारोद्धरणसामर्थश्रीश्रीश्री,0.0410958901047706,स्वस्तिश्रीसर्वोपमायोग्यत्वादिसकलगुणगरिष्टराजभारोद्धरणसामर्थश्रीश्रीश्री,0.04109589010477066,स्वस्तिश्रीसर्वोपमायोग्यत्वादिसकलगुणगरिष्टराजभारोद्धरणसामर्थश्रीश्रीश्री,0.04109589010477066
DNA_2_00000293_result,data/oldNepaliDataset_new/images/DNA_2_00000293_result/eSc_line_250b70be.png,कानौकरनमकहलालहै।जहाँतलकमेराजीवरहेगा।तवतलकभी,कानौकरनमकहलालहै।जहाँतलप्रेमेराजीवरहेगा।तबतलकभी,0.1162790730595588,कानौकरनमकहलालहै।जहाँतलप्रेमेराजीवरहेगा।तबतलकभी,0.11627907305955887,कानौकरनमकहलालहै।जहाँतलप्रेमेराजीवरहेगा।तबतलकभी,0.11627907305955887
16,data/oldNepaliDataset_new/images/16/eSc_line_3b1f7e45.png,सुईलेउद्योगसितगर्या.परिश्रमलाग्दैनभनिपुरूषले.भन्योर.सोकुरासुनि.आफ्नुमनमाविचारगरी.उद्योगभन्या.,मुईलेउघोगसितगर्या.परिअमलाग्दैन्भनिपुरुषले.भन्योर.सोकुरामुनि.आफ्नुमनमाठिचारगरी.उद्योगभन्या-,0.1290322542190551,मुईलेउघोगसितगर्या.परिअमलाग्दैन्भनिपुरुषले.भन्योर.सोकुरामुनि.आफ्नुमनमाठिवारगरी.उद्योगभन्या-,0.13978494703769684,मुईलेउघोगसितगर्या.परिअमलाग्दैन्भनिपुरुषले.भन्योर.सोकुरामुनि.आफ्नुमनमाठिचारगरी.उद्योगभन्या-,0.12903225421905518
DNA_1_00000631,data/oldNepaliDataset_new/images/DNA_1_00000631/eSc_line_57da0d3b.png,राभन्याहजूरवाहिकअर्कोकोहिशरणछैनअव,राभन्याहजूरवाहिकअर्कोकोहिशरणछैनअव,0.0,राभन्याहजूरवाहिकअर्कोकोहिशरणछैनअव,0.0,राभन्याहजूरवाहिकअर्कोकोहिशरणछैनअव,0.0
DNA_0012_0006,data/oldNepaliDataset_new/images/DNA_0012_0006/eSc_line_98c6d87d.png,आगेजिल्लैमहुत्तरिवसहियामठकामहन्तरुपलालदासके.मेरागुरुमोहन्दास,आगे.जिल्लेमहुत्तरिवसहियामठकामहन्तरुपलालदासके.मेरागुरुमोहन्दास,0.0333333350718021,आगे.जिल्लेमहुत्तरिवसहियामठकामहन्तरुपलालदासके.मेरागुरुमोहन्दास,0.03333333507180214,आगे.जिल्लेमहुत्तरिवसहियामठकामहन्तरुपलालदासके.मेरागुरुमोहन्दास,0.03333333507180214
DNA_0013_0165,data/oldNepaliDataset_new/images/DNA_0013_0165/eSc_line_93ad0cba.png,नमनीकोवाझोवगररोपनी5तस्कोसाधपुर्वसुषथवाषोलोकोढिकसाधलुहुकिलदछिणमुलवाटोसाधलुहुकिलपश्चिम,नमतीकोचगरोपनी5तस्कोसाधपुर्वसुषश्रवासाकोषिकसाधलुहुकिलदछिणमुलवाटोसाधलुहुकिलपश्चिम,0.1785714328289032,नमतीकोचगरोपनी5तस्कोसाधपुर्वसुषश्रवासाकोषिकसाधलुहुकिलदछिणमुलवाटोसाधलुहुकिलपश्चिम,0.1785714328289032,नमतीकोचगरोपनी5तस्कोसाधपुर्वसुषश्रवासाकोषिकसाधलुहुकिलदछिणमुलवाटोसाधलुहुकिलपश्चिम,0.1785714328289032
CA__The Cambridge Manuscript_Page_006,data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_006/eSc_line_76f1ac4c.png,हीवाटकोहीकाहीवाटआईकन.तपस्यागरी.अनेकव्रतधर्म्मइत्यादिगरि.देवताहरूतीर्थहरूअनेकजग्गा-,हीवाटकोहीकाहीवाटआईकन.तपस्यागरी.अनेकव्रतधर्म्मइत्यादिगरि.देवताहरूतीर्थहरूअनेकजग्या-,0.0121951214969158,हीवाटकोहीकाहीवाटआईकन.तपस्यागरी.अनेकव्रतधर्म्मइत्यादिगरि.देवताहरूतीर्थहरूअनेकजग्या-,0.012195121496915817,हीवाटकोहीकाहीवाटआईकन.तपस्यागरी.अनेकव्रतधर्म्मइत्यादिगरि.देवताहरूतीर्थहरूअनेकजग्या-,0.012195121496915817
CA__The Cambridge Manuscript_Page_006,data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_006/eSc_line_d9709d8b.png,कपूरमागया.तवजनकराजाले.त्योसुधन्वाराजालाईकेहीकारणमामारीदियार.आफ्नाभाईकुशध्वज,कपूरमागया.तवजनकराजाले.त्योसुधन्वाराजालाईकेहीकारणमारीदियार.आफ्नाभाईकुशध्वज,0.0266666673123836,कपूरमागया.तवजनकराजाले.त्योसुधन्वाराजालाईकेहीकारणमारीदियार.आफ्नाभाईकुशध्वज,0.02666666731238365,कपूरमागया.तवजनकराजाले.त्योसुधन्वाराजालाईकेहीकारणमारीदियार.आफ्नाभाईकुशध्वज,0.02666666731238365
DNA_1_00000116,data/oldNepaliDataset_new/images/DNA_1_00000116/eSc_line_c83a6940.png,871सालमितिश्रावणसुदि6रोज6मोकामअर्किशुभम्,87सालमितिश्रावणसुदि6रोज6मोकामअर्किशुभम्,0.025000000372529,87सालमितिश्रावणसुदि6रोज6मोकामअर्किशुभम्,0.02500000037252903,87सालमितिश्रावणसुदि6रोज6मोकामअर्किशुभम्,0.02500000037252903
DNA_0013_0165,data/oldNepaliDataset_new/images/DNA_0013_0165/eSc_line_eaed9d15.png,मुलवाटोसाधलुहुकिलउत्तरसाघुहाल्याकोपहरोसाधलुहुकिल.दफेचिदुकोवाझोकाल्होजवा।.तस्कोसाधपुर्वछोर्पाडा,मुलवाटोसाधलुहुकिलउत्तरसाघुहाल्याकोपाहरोसाधलुहुकिल.देविदुकोवाझोकाल्होजवा।.तस्कोसाधपुर्वदीर्याडा,0.0638297870755195,मुलवाटोसाधलुहुकिलउत्तरसाघुहाल्याकोपाहरोसाधलुहुकिल.देविदुकोवाझोकाल्होजवा।.तस्कोसाधपुर्वदीर्याडा,0.06382978707551956,मुलवाटोसाधलुहुकिलउत्तरसाघुहाल्याकोपाहरोसाधलुहुकिल.देविदुकोवाझोकाल्होजवा।.तस्कोसाधपुर्वदीर्याडा,0.06382978707551956
DNA_2_00000327_result,data/oldNepaliDataset_new/images/DNA_2_00000327_result/eSc_line_a8f02783.png,उत्रेनछन्.जर्जिमिदारमीरउमरावनौवाववगैरहकसैसितभेटमुलाकातपनिगरेनछन्सवारीजल्दिआयेछ,उत्रनेछन्.गर्जिमिदारमीदउमरावनौवावगरिइकसैसितभेटमुलाकातपरेनछन्.सवारीजल्टिआयोछ,0.1794871836900711,उत्रनेछन्.गर्जिमिदारमीदउमरावनौवावगरिइकसैसितभेटमुलाकातपरेनछन्.सवारीजल्टिआयोछ,0.1794871836900711,उत्रनेछन्.गर्जिमिदारमीदउमरावनौवावगरिइकसैसितभेटमुलाकातपरेनछन्.सवारीजल्टिआयोछ,0.1794871836900711
DNA_1_00000026,data/oldNepaliDataset_new/images/DNA_1_00000026/eSc_line_fa34deb3.png,लमितिचैत्रशुदि15रोज2मुकाम्तानसेन्शुभम्,लमितिचैत्रशुदि15रोज2मुकाम्तानसेन्शुभम्,0.0,लमितिचैत्रशुदि15रोज2मुकाम्तानसेन्शुभम्,0.0,लमितिचैत्रशुदि15रोज2मुकाम्तानसेन्शुभम्,0.0
CA__The Cambridge Manuscript_Page_002,data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_002/eSc_line_13e231bb.png,वनाई.उस्तलाउमाराषी.षादलमाकापानीसवै.निकालीसकी.श्रीज्योतीरूपस्वयंभूका.विश्वरूप.कार्त्तिकशु,वनाई.उस्तलाउमाराषी.षादलमाकापानीसवै.निकालीसकी.श्रीज्योतीरूपस्वयंभूका.विश्वरूप.कार्त्तिकशु,0.0,वनाई.उस्तलाउमाराषी.षादलमाकापानीसवै.निकालीसकी.श्रीज्योतीरूपस्वयंभूका.विश्वरूप.कार्त्तिकशु,0.0,वनाई.उस्तलाउमाराषी.षादलमाकापानीसवै.निकालीसकी.श्रीज्योतीरूपस्वयंभूका.विश्वरूप.कार्त्तिकशु,0.0
DNA_0013_0160,data/oldNepaliDataset_new/images/DNA_0013_0160/eSc_line_392ecdc7.png,चावलमुरि26।5दरपाथि6काहिसावलेरुपैया87।।.गहुमुरि7।10दर्पाथि8केरुपैया18।।।घिउषानिरुपैय,षावलमुरि25दरपाथि6काहिसावलेरूपैया87॥गहुमरि7106प्यंथि8केहपैया18॥घिउपानिरुषेया,0.2650602459907532,षावलमुरि25दरपाथि6काहिसावलेरूपैया87॥गहुमरि7106प्यंथि8केहपैया18॥घिउपानिरुषेया,0.2650602459907532,षावलमुरि25दरपाथि6काहिसावलेरूपैया87॥गहुमरि7106प्यंथि8केहपैया18॥घिउपानिरुषेया,0.2650602459907532
DNA_0001_0177,data/oldNepaliDataset_new/images/DNA_0001_0177/eSc_line_edcfef66.png,षवरअंरेजहरूकाजवानिसुनिन्छनेपालकावकीललाइलुधिञानामालाहौरतिरजान,षवरअंरेजहरूकाजवानिसुनिन्छनेपालकावकीललाइसुधिञानामालाहौरतिरजून्,0.050000000745058,षवरअंरेजहरूकाजवानिसुनिन्छनेपालकावकीललाइसुधिञानामालाहौरतिरजून्,0.05000000074505806,षवरअंरेजहरूकाजवानिसुनिन्छनेपालकावकीललाइसुधिञानामालाहौरतिरजून्,0.05000000074505806
DNA_0012_0519,data/oldNepaliDataset_new/images/DNA_0012_0519/eSc_line_fc255f9e.png,वाटअपुतालीचाकचकुईमाफगरिवक्सनु,वाटअपुतालीचाकचकुईमाफगरिवक्सनु,0.0,वाटअपुतालीवाकचकुईमाफगरिवक्सनु,0.03448275849223137,वाटअपुतालीचाकचकुईमाफगरिवक्सनु,0.0
DNA_2_00000051_result,data/oldNepaliDataset_new/images/DNA_2_00000051_result/eSc_line_ad0be026.png,रणसामर्थश्रीश्रीश्रीजनरलसाहेवभिमसेनथापामहासः,रणसामर्थश्रीश्रीश्रीजनरलसाहेपभिमसेनथापामाहासः,0.0454545468091964,रणसामर्थश्रीश्रीश्रीजनरलसाहेपभिमसेनथापामाहासः,0.04545454680919647,रणसामर्थश्रीश्रीश्रीजनरलसाहेपभिमसेनथापामाहासः,0.04545454680919647
DNA_2_00000115_result,data/oldNepaliDataset_new/images/DNA_2_00000115_result/eSc_line_c3be261c.png,ला.सिरिफ्चरणकाभरोसामाछु.मेरोआफ्नुअर्कोकोइछैन.पश्चिं,ला.सिरिफ्चरणकाभरोसामाछु.मेरोआफनुअर्कोकोइछैन.पश्चि,0.039215687662363,ला.सिरिफ्चरणकाभरोसामाछु.मेरोआफनुअर्कोकोइछैन.पश्चि,0.03921568766236305,ला.सिरिफ्चरणकाभरोसामाछु.मेरोआफनुअर्कोकोइछैन.पश्चि,0.03921568766236305
DNA_0001_0368,data/oldNepaliDataset_new/images/DNA_0001_0368/eSc_line_c2dfb98c.png,आवदोरहेनछतिमिकेहिथाहापाउदारहेनछौहिन्दुस्थानिकाएस्तै.वेवंदो,आवदोरहेनछतिमिकेहिथाहापाउदारहेनछौहिन्दुस्थानिकाएस्तै.वेवंदो,0.0,आवदोरहेनछतिमिकेहिथाहापाउदारहेनछौहिन्दुस्थानिकाएस्तै.वेवंदो,0.0,आवदोरहेनछतिमिकेहिथाहापाउदारहेनछौहिन्दुस्थानिकाएस्तै.वेवंदो,0.0
CA__The Cambridge Manuscript_Page_003,data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_003/eSc_line_fdf0e1f2.png,माउच्चोभैरह्याकोपर्वतकनदेषि.अघिगयाकावुद्धहरूले.तीनपर्वत.अधिस्थानगरीगयाकाथिया.अ,माउच्चोभैरह्याकोपर्वतकनदेषि.अघिगयाकावुद्धहरूले.तानपर्वत.अधिस्थानगरीगयाकाधिया.अ,0.0256410259753465,माउच्चोभैरह्याकोपर्वतकनदेषि.अघिगयाकावुद्धहरूले.तानपर्वत.अधिस्थानगरीगयाकाधिया.अ,0.025641025975346565,माउच्चोभैरह्याकोपर्वतकनदेषि.अघिगयाकावुद्धहरूले.तानपर्वत.अधिस्थानगरीगयाकाधिया.अ,0.025641025975346565
DNA_2_00000030_result,data/oldNepaliDataset_new/images/DNA_2_00000030_result/eSc_line_073e4f2d.png,नि.फिरंगीसितपनिमुन्नाय्यान्गादिमावस्यापछिषल्वल्पार्लाभंना,नि.फिरंगीसितपनिमुन्काय्मान्गादिमावस्यापछिवल्वल्पार्नाभंनो,0.0877192988991737,नि.फिरंगीसितपनिमुन्काय्मान्गादिमावस्यापछिवल्वल्पार्नाभंनो,0.08771929889917374,नि.फिरंगीसितपनिमुन्काय्मान्गादिमावस्यापछिवल्वल्पार्नाभंनो,0.08771929889917374
11,data/oldNepaliDataset_new/images/11/eSc_line_f6f32e14.png,दानशालावनाई.जुगोदयकादिनदानगर्यो.तवउस्वेलामा1वुढीस्वास्नीएक्लीरह्याकीथी.उस्वुढीलेवडोक,दानशालावनाई.जुगोदयकादिनदानगर्या.तवडस्वेलामा1वुढीस्वाक्नीलकुलीरह्याकीथी.उसवुढीलेटडोक,0.0833333358168602,दानशालावनाई.जुगोदयकादिनदानगर्या.तवडस्वेलामा1वुढीस्वाक्नीलकुलीरह्याकीथी.उसवुढीलेटडोक,0.0833333358168602,दानशालावनाई.जुगोदयकादिनदानगर्या.तवडस्वेलामा1वुढीस्वाक्नीलकुलीरह्याकीथी.उसवुढीलेटडोक,0.0833333358168602
DNA_0001_0167,data/oldNepaliDataset_new/images/DNA_0001_0167/eSc_line_29f8bbd7.png,कोषवरअरुआयाकोछैन.वर्माकामुलुकमाअंरेजसितसावीककाअहदकरार्माकेहिविग्रला.भ,कोषवरअरुआयाकोछैन.वर्माकामुलुकमाअंरेजसितसावीककाअहदकरामाकेहिविर्णला.भ,0.0579710155725479,कोषवरअरुआयाकोछैन.वर्माकामुलुकमाअंरेजसितसावीककाअहदकरामाकेहिविर्णला.भ,0.05797101557254791,कोषवरअरुआयाकोछैन.वर्माकामुलुकमाअंरेजसितसावीककाअहदकरामाकेहिविर्णला.भ,0.05797101557254791
CA__The Cambridge Manuscript_Page_008,data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_008/eSc_line_0d15ec5f.png,करूपधारणागर्न्याको.जोईपोइकाकुरागर्याकोसुनि.धंन्यगुरूएहीहोभन्थानी.उन्काकोठाकोढो,करूपधारणगर्न्याको.जोईपोइकाकुरागर्याकोसुनि.धंनागुरूपहीहोभन्क्षानी.उन्क्यकोठाकोडाकोडो,0.1794871836900711,करूपधारणगर्न्याको.जोईपोइकाकुरागर्याकोसुनि.धंनागुरूपहीहोभन्क्षानी.उन्क्यकोठाकोडाकोडो,0.1794871836900711,करूपधारणगर्न्याको.जोईपोइकाकुरागर्याकोसुनि.धंनागुरूपहीहोभन्क्षानी.उन्क्यकोठाकोडाकोडो,0.1794871836900711
DNA_0013_0365,data/oldNepaliDataset_new/images/DNA_0013_0365/eSc_line_829b135f.png,लमचलाइदेउकसैलेहरहेमायतटंटातक्रारनगरइतिसम्व,लमचलाइदेउकसैलेहरहेमायतटंटातक्रारनगइतिसम्व,0.0238095242530107,लमचलाइदेउकसैलेहरहेमायतटंटातक्रारनगइतिसम्व,0.02380952425301075,लमचलाइदेउकसैलेहरहेमायतटंटातक्रारनगइतिसम्व,0.02380952425301075
CA__The Cambridge Manuscript_Page_008,data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_008/eSc_line_453a20dd.png,क्षादी.यथाविधि.मंत्रदीक्षादीद्वादशाक्षरकाअर्थवताई.आफ्नाविहारमापठाया.आफूजोमंजुश्री,क्षादी.यथाविधि.मंत्रदीथादीद्वादशाक्षरकाअर्थवनाई.आफ्नाविहारमापठाया.आफुजोमंझुश्री,0.0740740746259689,क्षादी.यथाविधि.मंत्रदीथादीद्वादशाक्षरकाअर्थवनाई.आफ्नाविहारमापठाया.आफुजोमंझुश्री,0.07407407462596893,क्षादी.यथाविधि.मंत्रदीथादीद्वादशाक्षरकाअर्थवनाई.आफ्नाविहारमापठाया.आफुजोमंझुश्री,0.07407407462596893
DNA_0013_0472,data/oldNepaliDataset_new/images/DNA_0013_0472/eSc_line_0987d07d.png,स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनारायणेत्यादिविविधविरूदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री,स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाणयणेषीदिविधविरुदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री,0.0891089141368866,स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाणयणेषीदिविधविरुदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री,0.0891089141368866,स्वस्तिश्रीगिरिराजचक्रचूडामणिनरनाणयणेषीदिविधविरुदावलीविराजमानमानोन्नतश्रीमन्महाराजाधिराजश्रीश्री,0.0891089141368866
DNA_0014_0135,data/oldNepaliDataset_new/images/DNA_0014_0135/eSc_line_8fdab100.png,रितिथितिअपुतालीचाकचकुईफर्नेऊलोहाम्रादर्वारमापस्याकाप,रितिथितिअपुतालीचाकचकुईफर्नेउलोहाम्रादर्वारमापस्याकाप,0.0192307699471712,रितिथितिअपुतालीवाकचकुईफर्नेउलोहाम्रादर्वारमापस्याकाप,0.03846153989434242,रितिथितिअपुतालीचाकचकुईफर्नेउलोहाम्रादर्वारमापस्याकाप,0.01923076994717121
DNA_2_00000293_result,data/oldNepaliDataset_new/images/DNA_2_00000293_result/eSc_line_c809f4f8.png,केचरणेमेभेजी।,केचरणेमेभेजी।,0.0,केचरणेमेभेजी।,0.0,केचरणेमेभेजी।,0.0
DNA_2_00000327_result,data/oldNepaliDataset_new/images/DNA_2_00000327_result/eSc_line_c85be300.png,कोपनिउत्तिकैषवरछ.कोहिमानिस्.रावमज्कुरले.सलूककोपैगाहालिराष्याछन्सोइन्कामंजुर,कोपनिउत्तिकैषवरछ.कोहिमानिस्.रावम्जूरले.तलूककोमैगाहालिराष्याछन्सोइन्कामंजुर,0.0666666701436042,कोपनिउत्तिकैषवरछ.कोहिमानिस्.रावम्जूरले.तलूककोमैगाहालिराष्याछन्सोइन्कामंजुर,0.06666667014360428,कोपनिउत्तिकैषवरछ.कोहिमानिस्.रावम्जूरले.तलूककोमैगाहालिराष्याछन्सोइन्कामंजुर,0.06666667014360428
DNA_1_00000137,data/oldNepaliDataset_new/images/DNA_1_00000137/eSc_line_171787e3.png,केसरसिंराउकोसलाम्सतम्.,केसरसिंरादुकोसलाम्सतम्.,0.0909090936183929,केसरसिंरादुकोसलाम्सतम्.,0.09090909361839294,केसरसिंरादुकोसलाम्सतम्.,0.09090909361839294
DNA_0001_0202,data/oldNepaliDataset_new/images/DNA_0001_0202/eSc_line_609b8383.png,अर्जि,अर्जि,0.0,अर्जि,0.0,अर्जि,0.0
DNA_2_00000327_result,data/oldNepaliDataset_new/images/DNA_2_00000327_result/eSc_line_ae3efe18.png,हो.ञाहालिन्याजिनिस्सवैषषरिदगरीश्रावणवदि5कादिननावमाचीजगैरहचढाइकूचगर्नतयारथिया,हो.ञाहालित्याजिनिस्सवैवषरीदारीश्रावणवदि5कादिननावमाचीजगैरहचढाफुल्कागर्नतयारथिया,0.1315789520740509,हो.ञाहालित्याजिनिस्सवैवषरीदारीश्रावणवदि5कादिननावमाचीजगैरहचढाफुल्कागर्नतयारथिया,0.1315789520740509,हो.ञाहालित्याजिनिस्सवैवषरीदारीश्रावणवदि5कादिननावमाचीजगैरहचढाफुल्कागर्नतयारथिया,0.1315789520740509
DNA_0014_0135,data/oldNepaliDataset_new/images/DNA_0014_0135/eSc_line_4dc98d38.png,नीथितिवंदेजवाधिताम्वापत्रगरिवक्स्यौंईतिसम्वत1883सालमि,नीथितिवंदेजवाधिताम्वापत्रगरिवक्स्यौंईतिसम्वत1883सालमि,0.0,नीथितिवंदेजवाधिताम्वापत्रगरिवक्स्यौंईतिसम्वत1883सालमि,0.0,नीथितिवंदेजवाधिताम्वापत्रगरिवक्स्यौंईतिसम्वत1883सालमि,0.0
CA__The Cambridge Manuscript_Page_022,data/oldNepaliDataset_new/images/CA__The Cambridge Manuscript_Page_022/eSc_line_8d7b8df0.png,ले.पानिथुनीदियो.उसवषत्.त्योमंजुपत्तनसहरवासीभया.सांकाश्यानगरवासीभया.विशालनगर,ले.पानिथुनीदियो.उस्वषत.त्योमंजुपत्तनसहरवासीभया.सांकाश्यानगरवासीभया.विशालनगर,0.0266666673123836,ले.पानिथुनीदियो.उस्वषत.त्योमंजुपत्तनसहरवासीभया.सांकाश्यानगरवासीभया.विशालनगर,0.02666666731238365,ले.पानिथुनीदियो.उस्वषत.त्योमंजुपत्तनसहरवासीभया.सांकाश्यानगरवासीभया.विशालनगर,0.02666666731238365
DNA_2_00000095_result,data/oldNepaliDataset_new/images/DNA_2_00000095_result/eSc_line_58c1d48c.png,रु.पुतलीकोनाचवेस्,रु.पतलीकोनीचवेस्,0.1176470592617988,रु.पतलीकोनीचवेस्,0.11764705926179886,रु.पतलीकोनीचवेस्,0.11764705926179886
DNA_0001_0167,data/oldNepaliDataset_new/images/DNA_0001_0167/eSc_line_dab4c34e.png,फर्किजान्छन्किहिन्दुस्तानतिरपनिडुल्छन्केहिथाहाभयाकोछैन.वुझिपछिविन्तिचह्राइ,फर्किजाञाछन्कि.हिन्दुस्तानलिरपनिडुल्दछन्केहिथाहाभयाकोछैन.वुझिपछिविन्तिचह्राइ,0.0675675645470619,फर्किजाञाछन्कि.हिन्दुस्तानलिरपनिडुल्दछन्केहिथाहाभयाकोछैन.वुझिपछिविन्तिचह्राइ,0.06756756454706192,फर्किजाञाछन्कि.हिन्दुस्तानलिरपनिडुल्दछन्केहिथाहाभयाकोछैन.वुझिपछिविन्तिचह्राइ,0.06756756454706192
DNA_0001_0368,data/oldNepaliDataset_new/images/DNA_0001_0368/eSc_line_a2ea0151.png,पर्यालोकरमणउपाध्यापर्नन्हामिताअंरेजकाअमल्मापनिवादसाहकासह,पर्यालोकरमणउपाध्यापर्नन्हामिताअरेजकाअमल्मापनिवादसाहुकासह,0.0357142873108387,पर्यालोकरमणउपाध्यापर्नन्हामिताअरेजकाअमल्मापनिवादसाहुकासह,0.0357142873108387,पर्यालोकरमणउपाध्यापर्नन्हामिताअरेजकाअमल्मापनिवादसाहुकासह,0.0357142873108387
18,data/oldNepaliDataset_new/images/18/eSc_line_2b148317.png,नन्दमिलन्याछन्॥॥तस्पछि.दानासुरदैत्यका.आफ्नाजोईपोईकातरारभयोर.दानासुरकापत्नी.अति-,नन्दमिलस्याछन्॥॥तस्पछि.दानासुरदैत्यका.आफ्नाजोईपोईकातरारभयोर.दानासुरकापत्नी.अति-,0.0126582281664013,नन्दमिलस्याछन्॥॥तस्पछि.दानासुरदैत्यका.आफ्नाजोईपोईकातरारभयोर.दानासुरकापत्नी.अति-,0.012658228166401386,नन्दमिलस्याछन्॥॥तस्पछि.दानासुरदैत्यका.आफ्नाजोईपोईकातरारभयोर.दानासुरकापत्नी.अति-,0.012658228166401386
DNA_0001_0367,data/oldNepaliDataset_new/images/DNA_0001_0367/eSc_line_10fd340a.png,वंगालिदोकान्दारहेरुकादोकान्मातलासगर्याँपनिअरूतलासमालागि,वंगालिदोकान्दारहेरूकाहोकान्मातलासगर्याँपनिअरूतनासमालामि,0.072727270424366,वंगालिदोकान्दारहेरूकाहोकान्मातलासगर्याँपनिअरूतनासमालामि,0.072727270424366,वंगालिदोकान्दारहेरूकाहोकान्मातलासगर्याँपनिअरूतनासमालामि,0.072727270424366
DNA_1_00000054,data/oldNepaliDataset_new/images/DNA_1_00000054/eSc_line_c4485162.png,हातिनापिनाप्डोरिसमेत्चह्राइपठाउँलाभन्न्याअर्जिविंति.अघिचह्राइपठा,हातिनापिनाप्डोरिसमेत्चह्राइपठाउँलाभन्न्याअर्जिविति.अघिचर्हाइपठो,0.0625,हातिनापिनाप्डोरिसमेत्चह्राइपठाउँलाभन्न्याअर्जिविति.अघिचर्हाइपठो,0.0625,हातिनापिनाप्डोरिसमेत्चह्राइपठाउँलाभन्न्याअर्जिविति.अघिचर्हाइपठो,0.0625
